region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,total_days,yield_kg_per_hectare,NDVI_index,crop_disease_status,crop_duration_days,Stress_Index,water_index,Fertility_Index,temp_humidity_index
South USA,Rice,1.2317540010132568,0.3009030629901484,-1.2736371572260583,-0.7736797325934428,1.6560849406125733,0.07092400342343351,Manual,Organic,1.5469466372287124,-0.3275085936231609,-1.4311744839346008,-1.1531355186912993,Severe,-0.3275085936231609,0.12468706955663657,0.014404662408473887,1.3056030291591736,-0.016978940987772213
East Africa,Rice,-0.9645205451037713,1.0872648910521188,-0.7271836489962273,-0.12511277536519175,1.0900549033761646,-0.7219857628655718,Manual,Inorganic,0.2716627607149933,-1.698086769265939,0.9647946500919055,1.1296231048686332,Severe,-1.698086769265939,-0.028526280739869948,-0.687745117844976,-0.7832717500712799,0.16019369497044683
North India,Maize,-0.2120474967484535,-0.07518302869166313,0.7643350018913606,-0.9761145941365049,-1.3142055325664077,-0.8107443187934452,Drip,Mixed,0.9070301141742656,0.3875756719295928,-0.24603022975519845,0.6730713801566462,Severe,0.3875756719295928,0.13535739948273443,-0.7558277046032275,-0.22335212342869523,-0.5663058799703242
Central USA,Soybean,0.8777070490348043,-1.6820963295139513,-0.8394686164407128,0.1900320569686039,-1.2226016376513364,-0.1539310049271803,Sprinkler,Inorganic,-1.0794406090516224,-0.20832788269770194,0.4364453953573748,0.44479551780065346,Severe,-0.20832788269770194,-0.9577284222544308,0.724485262040244,0.33937723529139824,-1.2969973263555303
East Africa,Rice,0.9940790276795323,-1.1179671919912333,-1.4570359373853852,0.7819671001263265,0.1364173406409104,1.3017093122899486,Manual,Inorganic,0.7015592874589166,-1.4001349919522914,0.08928390711603959,0.04531275867766499,Moderate,-1.4001349919522914,-0.9591092720087793,1.3560155463677912,0.6154917633352154,-0.9392271028926337
South USA,Cotton,-0.47733615993007933,1.3607820486388915,-1.427093279400189,-1.2883516753811048,-0.9662474541203542,-1.1243578830719325,Drip,Inorganic,-0.06573398426039632,1.3410213593332645,-1.2853071664181586,-0.4683079316233196,Severe,1.3410213593332645,-0.22785750612165404,-1.0333310218323706,-0.20897551324030392,-1.4655084076207565
East Africa,Soybean,0.9842169955909958,-0.5880276991668625,0.8466773113506498,-1.7238220170725758,1.0620268459767774,-1.0060131418347673,Sprinkler,Mixed,-0.8633550532808675,-1.2809542810268326,1.6121884779100015,-1.438480346636291,Severe,-1.2809542810268326,3.132717760325042,-0.9778821454664327,0.7750245689327242,1.4953142095647387
South USA,Wheat,-0.9743825771923074,-1.630811862466431,0.6595356989431733,0.22990978619186092,-0.11925323173398886,1.4318885276508293,Drip,Organic,-0.6078433610186061,-1.4001349919522914,0.9346222588328068,-1.0960665531023013,Moderate,-1.4001349919522914,-0.1417097520909265,-0.542452375284741,-1.1900964325221308,0.3641003898599154
North India,Wheat,-1.1499267483682531,0.7966529111161733,-0.7720976359740214,0.18352423310230848,-0.5184821468862387,1.2425369416713665,Sprinkler,Mixed,0.30881431240891244,0.4471660273923223,0.8694192099254335,-1.1531355186912993,Severe,0.4471660273923223,-0.6645053525706338,-0.6836257673697602,-1.0200175295001537,-0.841552057231395
North India,Rice,1.5256425572516374,1.155644180448812,-0.034759683088564516,0.5932402080037591,-1.089297462215226,0.5975581019288166,Drip,Organic,1.2110662821183809,-0.9830025037131851,0.02051812952326981,-1.3243424154582943,Severe,-0.9830025037131851,-0.8819074064790129,1.6037985656294866,1.9123987958036108,-0.7967598327356524
East Africa,Rice,0.059158385686293995,-0.5196484097701694,-0.7309264812443768,0.6763188105522114,-1.4413572075977747,-0.041503500751873396,Sprinkler,Inorganic,-0.07786510318085978,0.8047081601686992,1.5953805808583237,1.6432437951696177,Severe,0.8047081601686992,-1.0711421388708298,0.4930944174624053,-0.06515327580489379,-1.3747133364376836
South India,Wheat,1.436884268454811,0.9846959569570783,1.7037858961768924,-0.5514444707763327,-1.6785702787584436,0.5975581019288166,Drip,Inorganic,-0.14231167244582163,-1.459725347415021,-1.3262700230258493,-1.3814113810472926,Mild,-1.459725347415021,-0.3020552898743682,0.3379849759350441,1.7556328819943121,-0.4652939062876613
North India,Maize,1.7140073701426806,-0.5880276991668625,0.4162516028134538,1.605968373069393,-1.302584142913003,1.1833645710527831,Sprinkler,Inorganic,0.9729930733042859,-0.7446410818622673,0.8457500770083392,-0.06882517250033172,Severe,-0.7446410818622673,-1.055801655708971,2.8830886565333538,1.4506011586732894,-0.7274789457900138
South USA,Soybean,-0.689369849833609,0.8821270228620394,-1.4065077020353667,-0.9556218721745533,-0.02286405872633977,0.4377927012586443,Sprinkler,Organic,-1.2970425546874353,-1.5193157028777504,-0.034422897046263244,0.6160024145676479,Mild,-1.5193157028777504,-0.12452208375832563,-0.9338793963014751,-0.5231986944931161,-0.9827240671919492
Central USA,Soybean,0.4990050168350115,0.8479373781636921,0.6632785311913227,-0.023479951580918368,-0.03995433762840525,-0.13617929374160542,Manual,Mixed,0.06240095933699885,0.26839496100413385,-0.5612294391203707,0.9013472425126396,Severe,0.26839496100413385,-0.08464316667778252,0.29034264674922944,0.7205849019924654,0.43181915795857
North India,Cotton,-0.0986341277302865,1.172739002797985,-0.15453031502934889,-1.6987599719704594,-1.1180091307706956,0.5502202054339512,Manual,Mixed,-1.0764078293215065,-0.6254603709368083,0.7074002874835705,-0.06882517250033172,Severe,-0.6254603709368083,0.917262163893385,-1.1812724555628578,0.16441897104333605,-0.8794927854482485
South USA,Soybean,1.2968434127975959,-0.02389856164414441,-0.3454147596849755,-0.11098941293195509,1.5959271588773032,0.3963720418256369,Manual,Inorganic,-0.5433967917536441,-1.6384964138032094,-1.2956544214996684,-1.6096872434032858,Moderate,-1.6384964138032094,0.0823994045258218,0.7115635074452954,1.258936658849752,0.82628005609389
South USA,Wheat,-0.17358557160316232,1.634299206225664,-0.2686866985979101,-1.628004695466694,-0.8876321711708531,-0.9586752453399013,Manual,Mixed,-1.3470834202343471,1.5197924257214528,-0.6931782495955399,-1.6096872434032858,Severe,1.5197924257214528,0.8926175760985683,-1.1522829914772075,0.18314608647266578,-0.7828533106697629
East Africa,Soybean,1.4595669422584443,-0.8444500344044606,0.7942776598765569,0.2120478866439438,1.6471979955834997,-0.44979285802009256,Sprinkler,Inorganic,0.3163962617342022,0.8642985156314286,0.5689482186663976,0.5589334489786496,Mild,0.8642985156314286,0.3478085109612593,1.1509654397188087,1.122992602891396,1.9432997836646144
East Africa,Maize,-0.3974537000129357,-0.2632260745325697,0.049454042494800426,1.1097121871799707,0.9683721175934582,1.1892818081146412,Sprinkler,Inorganic,-0.7321873299533564,-0.2679182381604314,1.0104197377783324,1.1866920704576316,Severe,-0.2679182381604314,-0.4071380966696624,0.368466091251029,-0.4402362583874788,0.7423792980627437
East Africa,Maize,-0.7081077108018281,0.18123930654593504,0.17671033893188437,-0.34485567910584813,-0.5348888146322217,-1.5208127662164348,Manual,Mixed,1.1071935763619123,0.26839496100413385,-0.6644036753326261,-0.18296310367832844,Mild,0.26839496100413385,-0.13810073881565632,-0.6393537967619173,-0.6614886256034621,-0.27211970870844543
North India,Soybean,1.325443305854351,0.21542895124428235,-1.013510315979666,1.507104836036734,0.8145596074748689,-0.13617929374160542,Sprinkler,Mixed,0.842583544909304,-1.0425928591759146,-0.4907930997516738,0.9013472425126396,Severe,-1.0425928591759146,-0.8881214791469737,2.372363369076242,1.3699447119330526,-0.2416117905025499
South USA,Maize,1.3175536801835221,1.3607820486388915,0.5622220604912856,1.1050043997022254,-0.8097004993774345,-0.775240896422296,Sprinkler,Inorganic,0.7068666519866188,-0.8638217927877262,-1.345566716192685,-0.6395148283903147,Severe,-0.8638217927877262,-0.808964543341549,1.956710371679089,1.7590778321545393,-0.25836135293808843
East Africa,Cotton,-0.195282042197942,1.343687226289717,-1.054681470709311,-0.8793280221675579,-1.6225141639596687,1.0117646962588944,Manual,Mixed,0.24209315834636363,-1.6384964138032094,1.5531307098212186,1.357898967224626,Moderate,-1.6384964138032094,-0.6868795124846684,-0.6886379394175551,0.09663086085787476,-1.6271662002728733
East Africa,Maize,1.3412225571960095,1.3265924039405441,-0.2874008598386573,-0.5652909045344081,0.5247084772958386,-1.4734748697215687,Sprinkler,Organic,-1.2545836384658133,1.7581538475723708,-1.3214117566366723,-0.8677906907463078,Severe,1.7581538475723708,0.051287450594675585,0.2757249545035428,1.7731087655258235,0.1588219618472928
South India,Soybean,-1.229809208285397,1.0017907793062528,-0.577470359070246,0.19930916758651462,-0.38927963838662366,0.8638337697124383,Sprinkler,Inorganic,-0.892924655649497,-0.9830025037131851,1.57404682511778,-1.5526182778142874,Moderate,-0.9830025037131851,-0.5728080046912435,-0.7331744782581597,-1.0783438447558318,-0.6409709389132902
North India,Maize,0.23174394723567876,-0.12646749573918337,-0.8881254356666569,-0.8620199799699637,0.9581179502522186,-1.2782060466802467,Sprinkler,Mixed,-0.3819012711249746,0.6855274492432402,1.5634183019821604,1.4720368984026226,Mild,0.6855274492432402,0.30945027231266126,-0.49687866039808815,0.19451796740466762,-0.055374922096543794
Central USA,Soybean,-0.3244746625577671,0.4376616417835347,0.8111204049932297,1.3030084024427036,0.6197304279913227,0.10642742579458275,Sprinkler,Inorganic,-0.3113891423997809,-0.6254603709368083,-1.4250292031160106,1.2437610360466291,Mild,-0.6254603709368083,-0.35967009413082784,0.5508354721327087,-0.22851068516090467,1.090976753283412
South USA,Maize,1.3836292951767153,0.8650322005128664,-0.2892722759627324,-1.7060985818622392,1.239082135402175,1.130109437496059,Sprinkler,Inorganic,0.8774605118056359,-0.1487375272349725,1.2564270058323865,-0.8107217251573094,Severe,-0.1487375272349725,2.024202776374164,-0.8785840758696276,1.6568254478532567,0.638729008408021
Central USA,Cotton,0.4260259793798432,1.0359804240045987,0.951476614298837,-0.25430000232803524,-1.6286666643644125,-1.6095713221443086,Sprinkler,Mixed,-0.1241149940651266,-1.7576771247286684,-0.366736841340325,-1.3243424154582943,Mild,-1.7576771247286684,-0.5285570993907961,0.06253494889954173,0.6943326681599641,-0.7473834147495081
East Africa,Rice,1.2712021293674018,0.5915150429260939,1.1554609718229862,-0.7177401402108183,-0.08712350739810583,0.8164958732175723,Manual,Organic,0.7091412367842058,-0.6850507263995378,-1.0554174101920577,-0.41123896603432125,Mild,-0.6850507263995378,0.5057511382629566,0.08804069801021608,1.4447423797987349,0.7278287305670812
North India,Wheat,1.5345183861313205,0.4547564641327076,0.5341508186301644,1.3157471215001324,1.6075485485307068,-1.0888544607007826,Sprinkler,Organic,-0.2681720312456298,-0.8042314373249967,-1.2238799280553558,-1.666756208992284,Severe,-0.8042314373249967,-0.2706252639034544,2.383278960350008,1.665711114754528,1.6643319239695262
South USA,Cotton,-1.242629850000494,0.6940839770211329,-1.0977240415630307,1.1602516703969463,0.9512818386913927,-0.7693236593604373,Sprinkler,Inorganic,-1.1924116539984382,-0.9830025037131851,1.6602512220653844,-1.0960665531023013,Mild,-0.9830025037131851,-0.7259979649071353,-0.398521343936793,-1.1296236710474092,-0.23579566595816664
North India,Maize,1.716965979769241,-0.9470189684995011,-0.12271624092007824,-0.9637912680918179,0.27040512723310434,0.5028823089390851,Drip,Organic,-0.036922576824295464,-0.2679182381604314,0.608973515093721,0.33065758662265676,Severe,-0.2679182381604314,0.30993389808909766,0.018836897531346684,1.3163456010138768,0.10857924898807747
North India,Soybean,-1.4487463206509021,-0.6051225215160354,-0.9311680065203766,1.3205933733154591,1.6847966091680435,1.5443160318261369,Drip,Organic,-0.7716134664448626,-0.6254603709368083,1.5999661024677574,0.21651965544466006,Mild,-0.6254603709368083,-0.5699044340696539,-0.5437849077207619,-1.4789832757826389,0.3253819877397637
Central USA,Rice,0.08677207553419532,1.4291613380355845,1.4754731290397713,-1.3667224904518114,-0.6374304880446147,0.08867571460900786,Sprinkler,Inorganic,-1.237903349950176,0.08962389461594543,1.2391077123186898,-0.24003206926732615,Moderate,0.08962389461594543,1.4445205758235207,-0.9106559592902415,0.4258821201467028,0.423520650519281
East Africa,Maize,0.13213742314146226,-0.2632260745325697,-1.1931662638908433,0.7274121511195096,-0.043372393408818155,1.5798194541972856,Sprinkler,Organic,-0.9922481918107915,-1.102183214638644,-1.6104530369695929,-1.3243424154582943,Severe,-1.102183214638644,-0.8855153067031388,0.5890430154469833,0.06508563541984483,-0.8464062957442984
North India,Cotton,-0.42112257702542255,0.67698915467196,0.004540055517005702,-0.11680491511034659,1.168670186325666,1.2839576011043732,Drip,Inorganic,-1.3175138178657173,1.400611714795994,-1.1589496239277262,0.5589334489786496,Mild,1.400611714795994,0.26187412894774736,-0.35019863146315594,-0.28017311955346824,0.8485743040135834
East Africa,Wheat,0.16369592582477835,0.19833412889510793,-0.2518439534812372,-1.5573878833005097,0.9034290577656092,0.6093925760525339,Manual,Organic,-0.6669825657558656,-0.2679182381604314,-0.4591461820270885,-1.438480346636291,Severe,-0.2679182381604314,1.8918137260821486,-1.0248804773684015,0.20851344674342787,0.44379015821494483
South USA,Maize,0.3993984927407953,-1.7333807965614716,1.8198136958695272,0.4479911178815482,1.5275660432690412,-0.6391444439995561,Sprinkler,Organic,1.3088734284146173,-0.5658700154740788,0.9884126433627984,-0.41123896603432125,Severe,-0.5658700154740788,0.6355205497597728,0.5936585100783469,-0.07119523384748727,2.797863231821003
Central USA,Rice,-0.8234934862377027,0.8821270228620394,-0.3173435178238536,-1.752345670614211,-1.0106821792657248,-0.4142894356489428,Sprinkler,Inorganic,0.5711497590639342,-1.340544636489562,-0.7148785061338631,1.357898967224626,Mild,-1.340544636489562,1.309381328500856,-1.3579048132136748,-0.6646366482413024,-0.8922625693220705
Central USA,Wheat,1.219919562507013,0.010291083054202921,0.021382800633678558,1.241530236556849,-0.09395961895893212,0.20702045584617287,Sprinkler,Organic,0.9441816658681851,-1.102183214638644,-0.2527210001332752,1.5861748295806193,Mild,-1.102183214638644,-0.7700361460843709,2.0010901358237128,1.195482804140323,-0.04851924370447385
South India,Cotton,0.16764073866019277,0.4547564641327076,-1.4963356759909554,-0.2026528044104138,-1.451611374939014,1.0531853556919024,Manual,Organic,1.721331471710374,1.400611714795994,-0.8849860159499877,-1.438480346636291,Severe,1.400611714795994,-1.0325219171476014,-0.05004471187961626,0.27547872792406647,-1.7389791782626467
East Africa,Wheat,0.11044095254668257,-0.3316053639292628,-0.07218800557005968,0.6700879153610777,1.0558743455720336,-0.5326341768861078,Drip,Mixed,-1.5813656543857972,-0.02955681630951353,-1.120569319453229,-0.2971010348563245,Moderate,-0.02955681630951353,-0.28268855599911374,0.5306469077454726,0.02791503682137534,0.7015682461664444
Central USA,Soybean,0.8471347495603424,0.8308425558145192,-0.1264590731682277,0.973047885987767,-0.5553971493147002,1.4673919500219792,Sprinkler,Organic,-1.005137505663784,-0.8042314373249967,1.238886107185148,-0.3541700004453229,Severe,-0.8042314373249967,-0.834115877276465,1.4024894300009039,1.0814360450194647,-0.471545568047541
South India,Cotton,-0.06313081221155598,-0.36579500862761016,0.6501786183227993,0.7528895892343683,0.7591871038321766,-0.7160685258037133,Manual,Mixed,0.6621331509674101,-0.2679182381604314,1.0105475868938376,-1.3243424154582943,Severe,-0.2679182381604314,-0.16579854330118587,0.4435993409433294,-0.14437678873062787,1.078156385754932
South India,Wheat,-0.9300034327938942,0.4718512864818805,0.6202359603376031,-0.31480891785082477,0.4173815257908669,1.0117646962588944,Sprinkler,Organic,-0.6101179458161932,0.03003353915321595,-0.2943998117877923,0.6730713801566462,Severe,0.03003353915321595,0.444734754242401,-0.7496210920018118,-0.8383614076078081,0.775136396566679
South USA,Wheat,1.3155812737658152,0.24961859594262817,-1.0565528868333856,0.1478004340064742,1.1276535169607085,-1.6095713221443086,Drip,Organic,0.5142851391242618,-0.20832788269770194,1.1604805062833279,1.7003127607586161,Severe,-0.20832788269770194,-0.45943297443282305,0.9852560205156382,1.3719655917869078,-0.10335889554187859
South USA,Cotton,0.025627476585270682,0.26671341829180106,0.4780083349079214,0.5259465399395126,1.0688629575376032,-0.05925521193744828,Drip,Mixed,-1.5715091202629208,0.32798531646686335,-1.5161941457451953,-1.3243424154582943,Moderate,0.32798531646686335,-0.02337777101069026,0.36304636097215237,0.08714838440912019,1.1840154286136175
South USA,Cotton,-1.5799113474284345,-0.7589759226585946,-1.0921097931908061,-0.6331384299489775,-0.9286488405358103,-1.0119303788966254,Manual,Mixed,1.2755128513833425,-0.02955681630951353,-1.2855628646491675,-0.2971010348563245,Moderate,-0.02955681630951353,-0.47102372632952205,-1.2024040472108524,-1.6144738155749618,-1.2628563466853928
South USA,Rice,0.4940740007907436,-0.7931655673569419,0.994519185152556,0.4856534177035133,-1.2813921970744417,-1.0829372236389245,Sprinkler,Organic,1.0708002196005224,-0.8638217927877262,-1.0186991442191213,-0.8107217251573094,Mild,-0.8638217927877262,-0.6706278049291081,0.6957721916386476,0.2649917205538043,-0.42503349929344225
South India,Soybean,-1.5414494222831432,-1.528242928371392,-0.1994443020071436,0.3143730321161207,-1.3101038656299118,-1.0000959047729092,Manual,Inorganic,1.0412306172318926,1.5793827811841823,0.16634283066787753,0.33065758662265676,Severe,1.5793827811841823,-0.7803996317500427,-0.9176254884327308,-1.653366889253545,-1.0349592582592306
North India,Cotton,1.1055199902799924,1.5488250944797963,1.0188475947655284,1.5504441736995107,0.9492310052231447,0.3727030935782039,Drip,Mixed,-1.4934150422124373,0.6259370937805107,-1.3302162990577597,-0.696583793979313,Severe,0.6259370937805107,-0.3628561790643379,2.187261084417031,1.5882721214658242,1.5442521031116858
East Africa,Cotton,0.8767208458259509,-1.4085791719271787,0.6108788797172298,-0.6651236919301318,-1.2513133062068065,1.2188679934239328,Sprinkler,Inorganic,0.987398777022336,1.400611714795994,1.0259065273031296,-0.8107217251573094,Severe,1.400611714795994,-0.25436382105156563,-0.0462964286718786,0.4227976193171343,-0.590184949637122
Central USA,Rice,-1.1282302777734732,0.8308425558145192,-0.23312979224048933,-1.033438829894937,1.0182757319874898,-0.3255308797210689,Sprinkler,Inorganic,1.6106350115611452,0.8047081601686992,-0.4993163741186507,0.7301403457456447,Severe,0.8047081601686992,1.2279039050142257,-1.1393986374959622,-0.9927770145110519,0.5377949016898124
North India,Maize,-0.5651082455180523,1.6001095615273166,-1.1950376800149185,-1.610558188931519,0.8726665557418911,0.5502202054339512,Sprinkler,Mixed,-1.439583202002881,1.281431003870535,0.5186608999012339,1.3008300016356276,Moderate,1.281431003870535,1.4559370037944372,-1.2320633286485552,-0.2617429316465249,-0.35960752495885095
Central USA,Maize,-1.6242904918268481,-0.7931655673569419,0.16548184218743536,1.3628249962775891,0.6710012646975192,-0.20718613848390444,Sprinkler,Mixed,0.49381387594598003,-0.089147171772243,0.645171861330272,0.9584162081016381,Moderate,-0.089147171772243,-0.4760800877089446,-0.705357238271779,-1.657928641438271,0.6189416386175769
North India,Wheat,0.2031440541789233,-0.4170794756751289,0.8803628015839955,1.222422157970705,0.05643483537924383,0.12417913698015763,Sprinkler,Organic,0.10940904515379475,-0.5062796600113494,0.8482900127696978,0.10238172426666334,Moderate,-0.5062796600113494,-0.4976180247442484,1.0083902768305861,0.09453464118490658,0.6635747436642199
South India,Maize,0.8560105784400246,1.6172043838764896,-1.3971506214149927,-1.6158198337595877,-0.4473865866536464,0.4318754641967862,Manual,Organic,-1.4737019739666841,-0.089147171772243,-0.7168814756101025,-0.9248596563353061,Mild,-0.089147171772243,0.19678955395958064,-0.9072068809921279,1.3315154951799888,-1.1891035858604826
Central USA,Maize,-0.6696457856565365,0.9334114899095596,0.8653914725913977,0.5043461032769153,0.7195376567793847,0.05317229223785862,Sprinkler,Organic,-0.5183763589801883,1.3410213593332645,0.9215986956000662,1.1296231048686332,Severe,1.3410213593332645,0.054004035552891544,-0.1896749175575143,-0.4935532142978177,1.219055761765777
North India,Wheat,-0.1854200101094056,-1.3060102378321397,-1.0060246514833668,-1.5530954888355062,0.5910187594358526,-0.3610343020922187,Sprinkler,Inorganic,0.3565805931582372,-0.089147171772243,0.6163546706955229,-1.1531355186912993,Mild,-0.089147171772243,1.1814267531227427,-1.1079013380593001,-0.46202867037875983,-0.36115371194609913
South USA,Cotton,-1.2051541280640563,0.659894332322787,1.4212020614416032,-1.414769615592333,-0.9956427338319068,-0.11251034549417241,Sprinkler,Mixed,-0.3765939065972718,1.4602020702587233,-0.33960725903023764,0.04531275867766499,Severe,1.4602020702587233,1.6254248743429278,-1.3086128685591076,-1.0950146262987825,0.054504724714429416
Central USA,Maize,1.7692347498384833,-0.7076914556110744,0.008282887765155152,0.9154467215541735,-1.236273860772989,0.3016962488359049,Drip,Inorganic,1.396824040587977,1.3410213593332645,0.7890106395473743,1.2437610360466291,Severe,1.3410213593332645,-0.9874593370774107,2.161667868950643,1.4555130194291874,-0.8800400448301344
South USA,Soybean,-0.5828599032774174,-0.21194160748504942,-0.5456562849609746,-0.5172437793938865,1.1297043504289563,1.1656128598672089,Sprinkler,Organic,0.08514680731286785,-0.089147171772243,0.5420402414898517,1.0154851736906365,Severe,-0.089147171772243,0.33629571747698794,-0.6604672653810079,-0.6079101962032597,0.3420690176258438
South USA,Rice,1.4556221294230298,-0.5880276991668625,-1.6385633014206376,0.49742288639787763,-0.20812268202472967,-0.8107443187934452,Drip,Organic,0.7758623908467549,1.2218406484078055,0.8978869463111369,0.21651965544466006,Mild,1.2218406484078055,-1.0192907983438877,1.447525751598054,1.2114105282516294,-1.2288107590254163
East Africa,Soybean,0.3392400970007241,-1.562432573069738,0.32268079660971555,-1.1677492373482683,-0.09601045242718005,1.3904678682178226,Drip,Mixed,1.557561366284118,-0.7446410818622673,0.9495806053468514,0.2735886210336584,Severe,-0.7446410818622673,0.8119650141527102,-0.6845522459960179,-0.07624891073348043,0.1545287239452955
East Africa,Soybean,-0.5453841813409798,0.26671341829180106,0.028868465129977455,1.4092105493671412,-0.5601824274072785,-1.1539440683812234,Drip,Mixed,-0.5540115208090496,-1.340544636489562,1.6076711424955044,-0.8677906907463078,Severe,-1.340544636489562,-0.8579553999859628,0.3916424363763465,-0.4842110767278031,-0.38067422308598825
South India,Maize,1.63511111343439,0.574420220576921,-1.5899064821946938,1.5036432275972154,-1.1022860741807956,0.7395717914134147,Manual,Inorganic,-1.300075334417551,1.6389731366469118,-0.6273615249337445,-1.5526182778142874,Mild,1.6389731366469118,-1.2999759371731412,2.6877431519700137,1.812829099963295,-1.6180965908224259
East Africa,Soybean,-0.8353279247439459,-0.0068037392949715034,0.07752528435592163,1.4629347123484737,-0.8021807766605257,-0.6628133922469891,Sprinkler,Organic,0.015392873520202945,-0.9234121482504557,1.3824862337199744,0.6160024145676479,Mild,-0.9234121482504557,-0.9079874576716989,0.1248889441836218,-0.81753807250551,-0.528041137556117
East Africa,Rice,-0.6006115610367827,-0.36579500862761016,-1.4963356759909554,0.3775127700529445,-1.0270888470117074,1.644909061877727,Manual,Mixed,1.7251224463730193,1.8177442030351003,-0.2880158792869264,-0.1258941380893301,Moderate,1.8177442030351003,-1.0532104887686582,-0.2024690062596637,-0.6523961435124686,-1.532695848197261
South India,Wheat,-1.4438153046066342,1.3949716933372371,-0.7870689649666198,-0.9549295504866496,0.6019565379331743,1.7573365660530333,Sprinkler,Mixed,1.2315375452966626,-1.1617735701013736,0.787382694143281,0.6730713801566462,Mild,-1.1617735701013736,0.6033068014634286,-1.235225482313387,-1.2651186425937975,-0.18258146211019005
East Africa,Maize,1.3796844823413008,-1.0324930802453671,0.07939670047999668,0.9529705570385575,1.2992399171374462,1.5620677430117111,Manual,Mixed,-0.09227080689890994,-0.5658700154740788,-0.5679969189677504,1.4149679328136242,Mild,-0.5658700154740788,-0.3484638702099371,1.8578431263639854,0.9846376727214232,1.009599601834234
North India,Soybean,-0.0069172293068991975,1.3265924039405441,0.7063211020450424,-0.39317973292153136,1.337522141878073,0.704068369042266,Sprinkler,Mixed,-1.3599727340873393,-1.5193157028777504,0.10370528734496455,1.5861748295806193,Severe,-1.5193157028777504,0.8500489564889442,-0.281933869779225,0.2989448657007409,1.603065359915161
East Africa,Maize,-0.31658503688693823,1.1214545357504646,1.2284462006619017,1.582152507005503,-1.2957480313521768,-0.4793790433293837,Sprinkler,Inorganic,-1.6048696972941954,1.1026599374823465,-0.7742431120998572,0.44479551780065346,Mild,1.1026599374823465,-0.8821197049770203,0.7245889971381201,-0.08140008620891469,-0.3224679701384038
South India,Cotton,1.6873798835036324,-1.630811862466431,0.03448271350220196,0.6137329299657106,0.349020410182605,-1.7693367228144812,Sprinkler,Organic,1.3316192763904862,0.08962389461594543,-1.1515088054053553,0.6160024145676479,Mild,0.08962389461594543,-0.5007511243495899,1.7553399746149645,1.0307190514942022,0.281190991800757
North India,Soybean,-1.2090989408994708,-1.528242928371392,-0.8394686164407128,0.14946200605744292,-0.9430046748135454,0.06500676636157486,Manual,Organic,1.2557997831375896,0.8047081601686992,0.08424665196515638,-1.7238251745812825,Severe,0.8047081601686992,-0.7859985955964117,-0.7370185196321324,-1.3730865123881837,-1.1325464795436817
North India,Maize,-0.15879252347035772,1.651394028574837,-0.7851975488425448,0.5310697204300006,-0.1274565656069806,-0.5089652286386749,Drip,Mixed,-0.870937002606157,0.26839496100413385,-0.20240811154501087,1.3008300016356276,Severe,0.26839496100413385,-0.7321581471349812,0.2225820061530877,0.20343465658439747,-0.616289700108852
South India,Cotton,1.6538489744026095,1.3778768709880642,-1.0733956319500584,-0.6836779131659528,-1.5076674897377889,0.42595822713492804,Drip,Inorganic,-0.16278293562410368,1.281431003870535,0.40252276337680665,-0.1258941380893301,Moderate,1.281431003870535,-0.8576442395743694,0.3017655078995904,2.1342464953157236,-1.5720555076717324
North India,Maize,0.14199945522999868,-0.9470189684995011,-1.5375068307206001,0.25344872358058934,-0.22316212745854722,-1.455723158535994,Sprinkler,Mixed,-1.2106083323791335,-0.3275085936231609,-0.6646508502892684,-1.495549312225289,Severe,-0.3275085936231609,-0.8926675518691397,0.25963712775102676,-0.09207913625534697,-1.1691861722649537
North India,Maize,0.45659827885430554,-0.28032089688174255,-1.428964695524264,-1.630220124867986,-1.5438988810101677,1.224785230485791,Sprinkler,Organic,0.4695516381050531,1.5197924257214528,0.31141748366819116,-0.24003206926732615,Severe,1.5197924257214528,-0.2783141446951051,-1.0107127120565038,0.37004201892175453,-1.7532748360025552
Central USA,Wheat,-0.08482728280633567,-0.6222173438652083,-1.0902383770667312,-1.4679399212233426,0.3121054077541441,-1.550398951525726,Sprinkler,Mixed,-1.2068173577164885,-0.4466893045486199,-0.297374434541867,-1.267273449869296,Severe,-0.4466893045486199,0.7618939333108247,-1.0273854438229457,-0.2222530484204582,-0.5804876249131294
North India,Rice,-0.575956480815442,-0.2632260745325697,1.780513957263957,0.7879210666422991,-0.6586224338831755,1.3490472087848147,Sprinkler,Organic,-0.034647992026708756,-0.6850507263995378,-0.4752636938550417,-1.2102044842802975,Mild,-0.6850507263995378,-0.33601331438036125,0.03264402156536785,-0.610558907883057,0.5837736514392939
East Africa,Soybean,1.3116364609304,-0.3145105415800899,-1.079009880322283,-1.1298100088511416,1.3833240893356087,0.9940129850733201,Manual,Organic,0.6416618877891279,-0.02955681630951353,0.3120567292457144,-0.5824458628013163,Moderate,-0.02955681630951353,0.4848693617609315,-0.3103333907888603,1.1727833598169746,0.017963411227018767
South USA,Maize,-1.0917407590458892,-0.19484678513587653,1.1423610589544628,-1.6772979996454425,-0.972399954525098,-1.7811711969381978,Sprinkler,Mixed,-0.851223934360404,-0.8638217927877262,-0.09371079354295443,0.787209311334643,Mild,-0.8638217927877262,2.250996777471974,-1.3806348700056013,-1.09344135360554,-0.07488886134429201
